filename,width,height,class,xmin,ymin,xmax,ymax
IMG_7077_MOV-19_jpg.rf.IT1oWZ097PAVKtDEXYyk.jpg,1280,720,Paper,682,162,893,372
IMG_7077_MOV-19_jpg.rf.IT1oWZ097PAVKtDEXYyk.jpg,1280,720,Rock,152,43,336,254

egohands-public-1624546394458_png_jpg.rf.IFsk36imUUwVAr38ScUw.jpg,640,480,Rock,78,61,257,203
egohands-public-1622748402855_png_jpg.rf.yw55hDSdejh59pQcf03b.jpg,640,480,Paper,203,333,412,423


IMG_7077_MOV-99_jpg.rf.Kd4fQr5oA6MQEdGTAkPP.jpg,1280,720,Rock,775,283,916,450
IMG_7077_MOV-99_jpg.rf.Kd4fQr5oA6MQEdGTAkPP.jpg,1280,720,Rock,268,137,430,320
egohands-public-1626386620052_png_jpg.rf.IYZTEwZAaq2LpFVftfcS.jpg,640,480,Rock,404,276,579,430
IMG_7079_MOV-123_jpg.rf.JzIEGfQ2MnsNMe7HZg6M.jpg,720,1280,Scissors,22,220,391,728
egohands-public-1624561277010_png_jpg.rf.IYZIG95wOs5kKoh9njWB.jpg,640,480,Paper,119,274,393,368

egohands-public-1624576213905_png_jpg.rf.IrilPAzOaTGZdB7bip6H.jpg,640,480,Paper,286,283,449,385
IMG_5567_mp4-43_jpg.rf.J3dqrzAeIbZwTXj997Ut.jpg,720,1280,Rock,202,820,347,986
egohands-public-1623873262088_png_jpg.rf.KJl2u2FChZIfUGz0NA65.jpg,640,480,Paper,416,162,640,314
zoom_tests_RockPaperScissors-mohamed_mp4-56_jpg.rf.JE5kgGAByTwvbZmn8RMJ.jpg,1280,720,Rock,397,358,622,691
egohands-public-1626201615960_png_jpg.rf.KrEp0mhdKYtokMphY2VM.jpg,416,416,Scissors,298,131,416,278

egohands-public-1620914956722_png_jpg.rf.IsDxWTkQAZCwC5bZ5pKr.jpg,640,480,Paper,135,283,361,410
egohands-public-1623873264266_png_jpg.rf.LMUaGq3vXdnhGGvKkKqe.jpg,640,480,Paper,434,62,640,206




IMG_7079_MOV-6_jpg.rf.vl7x8ZxDkY1b7GhbnTF3.jpg,720,1280,Rock,60,462,371,890
egohands-public-1623336383872_png_jpg.rf.vkSntSPUK9FzpKohWHrk.jpg,640,480,Paper,33,97,356,240
0252_png.rf.vu1j9f9Mhgl5RwEMxV2D.png,1280,720,Paper,460,468,677,604
0252_png.rf.vu1j9f9Mhgl5RwEMxV2D.png,1280,720,Scissors,742,447,910,565

IMG_7043_MOV-13_jpg.rf.w1GAqRpb5qkoRrQPrCNI.jpg,1080,1920,Scissors,390,887,1080,1920


egohands-public-1622127397604_png_jpg.rf.MDytlEpzyTfGJcNCy381.jpg,640,480,Paper,53,21,325,315
egohands-public-1623358707673_png_jpg.rf.OlGL23WeispHbvIMfBzV.jpg,640,480,Rock,307,206,460,332
IMG_5567_mp4-173_jpg.rf.MC2uFpvsPw0tcQnPEyj8.jpg,720,1280,Paper,306,747,578,926
egohands-public-1624053436504_png_jpg.rf.LHwd42vlzPyWoG1ADMab.jpg,640,480,Paper,224,248,503,392
egohands-public-1625151626058_png_jpg.rf.ML5FJbGnlKk637g2lSCj.jpg,640,480,Rock,118,195,297,352

egohands-public-1620853724168_png_jpg.rf.vuDPRluGMiytVfzPsfb4.jpg,640,480,Paper,206,194,517,473

IMG_7079_MOV-131_jpg.rf.xw0ury4H4fe1JDVxNlAz.jpg,720,1280,Scissors,106,472,541,816
IMG_5567_mp4-76_jpg.rf.xcWLwMCZMl40dNFw96dV.jpg,720,1280,Paper,332,756,581,922






IMG_7077_MOV-68_jpg.rf.zPxtt1tgT6IRhGP89MWh.jpg,1280,720,Paper,220,435,642,584
IMG_7077_MOV-68_jpg.rf.zPxtt1tgT6IRhGP89MWh.jpg,1280,720,Scissors,652,345,895,480
IMG_7077_MOV-157_jpg.rf.yHQV8pymglDTfLv44iRF.jpg,1280,720,Rock,733,430,875,586
youtube-93_jpg.rf.xxG5qklI0EgW0T1gaI3c.jpg,1920,1080,Scissors,520,323,1276,709
egohands-public-1623358708554_png_jpg.rf.y0Ew41wiDZ9KPYNDKgwx.jpg,640,480,Rock,357,286,500,409
egohands-public-1626966069055_png_jpg.rf.wgaIM8NlMvbkRYfc9eU7.jpg,640,480,Rock,74,6,301,191


IMG_7043_MOV-45_jpg.rf.ygiMEZGSkHGlpkuiI8ib.jpg,1080,1920,Scissors,413,480,1080,1301
egohands-public-1621214708794_png_jpg.rf.yDBrv5j2T6F0jYgMy7DA.jpg,416,416,Paper,40,99,146,223
IMG_5636_MOV-67_jpg.rf.zHgrxrEwe5mD2sc5HUzs.jpg,1080,1920,Paper,257,1197,744,1564
IMG_7043_MOV-83_jpg.rf.OXKWjHkZxLhXQ7nLeJtH.jpg,1080,1920,Rock,330,1120,747,1605
IMG_7043_MOV-42_jpg.rf.zsQOhSMO6PeyCe3FDETF.jpg,1080,1920,Scissors,337,1003,1080,1896
IMG_5567_mp4-177_jpg.rf.z2YyDe1XZsDukBf13d51.jpg,720,1280,Paper,312,621,500,914
zoom_tests_RockPaperScissors-mohamed_mp4-163_jpg.rf.dQSQRHijlN2sccQIdNiz.jpg,1280,720,Paper,597,123,1125,676
egohands-public-1620850582926_png_jpg.rf.z9JHCBQXQahRQptIDtT3.jpg,640,480,Rock,224,355,345,468
0107_png.rf.dxPFjvOl9MsZsmNZg9DP.png,1280,720,Rock,438,353,550,482
0107_png.rf.dxPFjvOl9MsZsmNZg9DP.png,1280,720,Rock,845,405,940,509
JWitt-RCP_mp4-50_jpg.rf.zQmXUhg9depdxMZh8kgW.jpg,720,1280,Scissors,320,0,708,402
IMG_7077_MOV-16_jpg.rf.e3KEOQw0C701I1qWf2GG.jpg,1280,720,Scissors,613,375,852,512
egohands-public-1624377548431_png_jpg.rf.dzbKf74JDc2Ns3OUJ96w.jpg,640,480,Rock,250,338,390,460
IMG_7079_MOV-23_jpg.rf.eD5hXaNGmkuOtDiQhObr.jpg,720,1280,Rock,44,370,465,885


Photo on 2-16-22 at 10-20 AM -9_jpg.rf.ejIhmjAT2PZB34hiQQWz.jpg,2542,1694,Scissors,1525,1050,2150,1656
youtube-81_jpg.rf.exAsSMvCZcJQjvq18Trc.jpg,1920,1080,Rock,230,18,671,422
youtube-81_jpg.rf.exAsSMvCZcJQjvq18Trc.jpg,1920,1080,Rock,1115,0,1557,330

egohands-public-1625070459058_png_jpg.rf.euC9AkU1fEzzOL2VVWlt.jpg,640,480,Scissors,389,235,530,360
egohands-public-1622746672464_png_jpg.rf.f0MnwcdjQiD2zU5cyjVQ.jpg,640,480,Rock,151,126,284,233
IMG_7043_MOV-132_jpg.rf.ep6V2swPUkfGpGyoeCUc.jpg,1080,1920,Paper,240,990,981,1498
egohands-public-1624546380201_png_jpg.rf.ewgYlo9DrUE67o2iw4gX.jpg,640,480,Rock,257,258,395,364

egohands-public-1625012654662_png_jpg.rf.euJq1h1YLVckwXn6QHBF.jpg,416,416,Scissors,42,244,214,410

youtube-64_jpg.rf.fK2Jj2jv8hZpRk853d4v.jpg,1920,1080,Paper,194,206,931,871
youtube-64_jpg.rf.fK2Jj2jv8hZpRk853d4v.jpg,1920,1080,Rock,1189,357,1597,734
youtube-34_jpg.rf.ff3HqQDZ1lyzNELbwTot.jpg,1920,1080,Paper,368,65,1368,926



egohands-public-1624546394458_png_jpg.rf.ffN6ofZvjf2phhsIlGmF.jpg,416,416,Rock,50,47,162,182


JWitt-RCP_mp4-88_jpg.rf.hffB6Fw8ek9b7YWJg86t.jpg,720,1280,Paper,0,358,422,699
zoom_tests_RockPaperScissors-mohamed_mp4-203_jpg.rf.kmmtg6eXlF7z3clqL92y.jpg,1280,720,Scissors,625,260,1049,667
egohands-public-1625070652889_png_jpg.rf.klghdevYG8qM2t48z4H5.jpg,640,480,Paper,253,259,584,450
egohands-public-1623336393688_png_jpg.rf.kzzaFwrOcqrdv3ZPxJsX.jpg,640,480,Rock,84,125,270,277

JWitt-RCP_mp4-20_jpg.rf.k6RTTrBqfVmufxVGj9qU.jpg,720,1280,Rock,0,310,417,683


IMG_7077_MOV-17_jpg.rf.lJPrl9RiJHNMPoP3QIys.jpg,1280,720,Rock,798,140,943,344
IMG_7077_MOV-17_jpg.rf.lJPrl9RiJHNMPoP3QIys.jpg,1280,720,Rock,137,0,316,184
IMG_5567_mp4-161_jpg.rf.lShacsAUdQQqFGAYwfK4.jpg,720,1280,Paper,442,644,667,868
egohands-public-1625254244982_png_jpg.rf.lWVzDqywzamUFW4NAi7P.jpg,640,480,Scissors,55,237,397,462
egohands-public-1624377514574_png_jpg.rf.l5nQQrvkfAr8sVKMTKrW.jpg,640,480,Rock,132,277,338,402
egohands-public-1625860377728_png_jpg.rf.lXzdnfySagrCPvsrt4OG.jpg,640,480,Scissors,60,94,317,265



egohands-public-1622748416538_png_jpg.rf.lfweWbSoOjEvmzBdYq1O.jpg,640,480,Paper,272,304,497,388


egohands-public-1623358714812_png_jpg.rf.lzDC2i97F0pzJtZdssm1.jpg,640,480,Paper,34,183,278,345
zoom_tests_RockPaperScissors-mohamed_mp4-105_jpg.rf.lwVQQUIbcEpKd1ypFcIx.jpg,1280,720,Paper,337,342,791,704


egohands-public-1620849844981_png_jpg.rf.mPtwqZXjTVvIYit8BTxe.jpg,640,480,Paper,335,201,601,452

youtube-66_jpg.rf.mPPOPqcgu9kqneSCaaG8.jpg,1920,1080,Paper,177,155,915,769
youtube-66_jpg.rf.mPPOPqcgu9kqneSCaaG8.jpg,1920,1080,Rock,1190,370,1595,728


IMG_5567_mp4-60_jpg.rf.T6WW4W2PeZQvLXVskVe5.jpg,720,1280,Scissors,342,700,572,1026
IMG_5567_mp4-167_jpg.rf.mbM46UwW0PaoSQXpEyjj.jpg,720,1280,Paper,390,660,602,886

youtube-118_jpg.rf.Te5lSw2bjGn3XSVWGN5n.jpg,1920,1080,Rock,1145,380,1524,687
youtube-118_jpg.rf.Te5lSw2bjGn3XSVWGN5n.jpg,1920,1080,Rock,255,375,640,738

egohands-public-1626966065479_png_jpg.rf.i0fgBs7wm3tdMdIabIZZ.jpg,640,480,Paper,269,286,560,406
egohands-public-1622730818481_png_jpg.rf.TzDMMpWPQAg86cCH8t5m.jpg,640,480,Paper,380,17,640,298



JWitt-RCP_mp4-31_jpg.rf.V4ueygSzRrpYu09KXRVP.jpg,720,1280,Rock,0,204,509,1138


youtube-22_jpg.rf.VDuyIyyGL58786vAo8lT.jpg,1920,1080,Rock,648,140,1187,700
egohands-public-1623358709389_png_jpg.rf.VoHoLkQTZMoq2Pli3OUE.jpg,416,416,Paper,85,26,180,152
egohands-public-1622746667780_png_jpg.rf.i3UIyjnweaclMqdMGpUC.jpg,640,480,Rock,417,166,552,303
zoom_tests_RockPaperScissors-mohamed_mp4-144_jpg.rf.VPjbKbQ2OQbK36WXVscC.jpg,1280,720,Paper,380,240,763,720

egohands-public-1626808619956_png_jpg.rf.W0JGalbitRRil0c26Xp7.jpg,640,480,Paper,259,306,581,465


IMG_7043_MOV-78_jpg.rf.W2AlwsxvMdsZUvc2ITEq.jpg,1080,1920,Rock,410,1083,888,1700
IMG_5636_MOV-20_jpg.rf.WUuIqsTBM4DnFXB5oWcK.jpg,1080,1920,Paper,143,1067,602,1323

Photo on 2-16-22 at 10-20 AM -15_jpg.rf.WeVyEW6qmezQKFbxE3V9.jpg,2542,1694,Paper,1591,150,2348,918


egohands-public-1622746668863_png_jpg.rf.3W5kLOyO5gSVmU6bj5zL.jpg,640,480,Rock,125,238,245,357
Photo on 2-16-22 at 10-20 AM -13_jpg.rf.XhvszralStc28Bw7Qyfp.jpg,2542,1694,Paper,245,3,727,649
egohands-public-1626442365160_png_jpg.rf.3X5ToEN8t60ufvrPoWZx.jpg,416,416,Scissors,310,94,416,223
egohands-public-1620849847487_png_jpg.rf.W8P4ZtIiZ0Xk0mkNnAa3.jpg,640,480,Scissors,194,262,538,479

JWitt-RCP_mp4-91_jpg.rf.X1khZBMuxmfsQmZ5eD5a.jpg,720,1280,Paper,138,274,492,823
IMG_7079_MOV-146_jpg.rf.4LI9SVYHKKW3QcFeNH1z.jpg,720,1280,Scissors,0,492,351,1154

0034_png.rf.ueJSrKHQclw2Zu7s1k24.png,1280,720,Scissors,467,438,688,548


egohands-public-1624550293327_png_jpg.rf.tDwyUInLPdfY8fzm0Ueq.jpg,416,416,Scissors,40,270,252,416

egohands-public-1623358711854_png_jpg.rf.tChB13qA18cgrnHXRQlE.jpg,640,480,Scissors,305,121,613,363

IMG_7043_MOV-21_jpg.rf.tZQegxXNTc6guYLaIc2k.jpg,1080,1920,Scissors,567,853,1080,1788
JWitt-RCP_mp4-53_jpg.rf.tdgpteht0iQlaSgDuAHo.jpg,720,1280,Scissors,188,443,521,1081

egohands-public-1622748410089_png_jpg.rf.tQVT4qEfuojSDtPnaFSo.jpg,640,480,Paper,160,275,292,350
JWitt-RCP_mp4-17_jpg.rf.tS1xINBBF397B4wDUwoh.jpg,720,1280,Rock,162,326,668,961

egohands-public-1620852278127_png_jpg.rf.uwTlymusaroNc0WVtz6P.jpg,640,480,Paper,63,106,193,268
Screen-Shot-2021-05-12-at-3-28-47-PM_png_jpg.rf.sbiu3GqnWTZm8imgyTF0.jpg,3332,1870,Rock,687,840,1096,1126
IMG_7043_MOV-51_jpg.rf.scQ5H1BBO7a5Skd0hP8t.jpg,1080,1920,Scissors,403,1070,1075,1906
IMG_7043_MOV-86_jpg.rf.v3M8XrBLBkE9aI5QOwEP.jpg,1080,1920,Rock,307,1430,843,1911
egohands-public-1625012659634_png_jpg.rf.vDjxgrfsMYEhuQTZN2VA.jpg,640,480,Rock,429,11,615,159







youtube-85_jpg.rf.o0lqHgCqAMXEqOIn8nut.jpg,1920,1080,Rock,785,300,1268,699
IMG_5567_mp4-116_jpg.rf.OArzyl2AS6ZfhiVGf3og.jpg,720,1280,Rock,308,788,446,930

zoom_tests_RockPaperScissors-mohamed_mp4-36_jpg.rf.ntGnaO3Vgi3xnO821j0r.jpg,1280,720,Rock,672,153,1215,572
JWitt-RCP_mp4-59_jpg.rf.np4ffEYiOVCdFD8BvoOP.jpg,720,1280,Scissors,73,545,441,1136
Screen Shot 2022-02-16 at 11-21-34 AM (2)_png.rf.CqhfkvBn3Zbox2pR9HGg.png,3840,2160,Rock,982,970,1471,1738
0021_png.rf.qFgjnYL05BMsI5ZmfgGV.png,1280,720,Rock,438,318,536,450
0021_png.rf.qFgjnYL05BMsI5ZmfgGV.png,1280,720,Rock,842,302,930,409


IMG_7079_MOV-56_jpg.rf.r7QAtAo6ms7C5cfhpxzT.jpg,720,1280,Paper,0,378,342,731

zoom_tests_RockPaperScissors-mohamed_mp4-72_jpg.rf.pH7GdP1Wzw1i1id2nson.jpg,1280,720,Rock,215,5,533,374

egohands-public-1624550292085_png_jpg.rf.oo4P3nnJWMM7eEyxukLb.jpg,640,480,Rock,90,302,297,444
IMG_7079_MOV-7_jpg.rf.pyfRzFro9dfl8d3nVkh6.jpg,720,1280,Rock,22,532,360,993
egohands-public-1626442352068_png_jpg.rf.prGVJgnukUjLDMf2HlfR.jpg,640,480,Rock,162,270,360,434
zoom_tests_RockPaperScissors-mohamed_mp4-18_jpg.rf.oaeenNPCO36OygqIldY1.jpg,1280,720,Rock,367,215,646,423
IMG_5636_MOV-64_jpg.rf.obmW8BuWGDnODL8Dtibw.jpg,1080,1920,Paper,143,1123,571,1460
zoom_tests_RockPaperScissors-mohamed_mp4-99_jpg.rf.pwJAGGbEDhfCip4WvT4j.jpg,1280,720,Rock,937,182,1247,586
egohands-public-1620849819419_png_jpg.rf.q7fv5UW394FFmQiV2QwS.jpg,416,416,Rock,247,194,366,327


egohands-public-1624377522296_png_jpg.rf.JRC5En1pwkTBemehibIG.jpg,640,480,Rock,444,192,590,346

IMG_5636_MOV-11_jpg.rf.K3XlvamdaAzuy0jJ3Hu6.jpg,1080,1920,Scissors,233,1110,621,1533
20220216_222059_jpg.rf.KKwJpeiCiZn5yAvpr051.jpg,1808,3216,Paper,187,1340,1415,2358

youtube-41_jpg.rf.KSaFja5RkoduLKbKMtxQ.jpg,1920,1080,Scissors,435,317,1442,754


IMG_7077_MOV-187_jpg.rf.rLMeta6UhAVRP0QlDQs2.jpg,1280,720,Paper,535,327,822,425
IMG_7077_MOV-187_jpg.rf.rLMeta6UhAVRP0QlDQs2.jpg,1280,720,Paper,210,403,437,482



egohands-public-1620849876455_png_jpg.rf.ra35RD3kvgDTpeJ2LD3W.jpg,640,480,Rock,375,190,553,360
egohands-public-1622127400027_png_jpg.rf.rLunM3EDyJsB2gptSaqW.jpg,640,480,Paper,191,213,475,430

youtube-64_jpg.rf.ME5C6Kli6eoDP5aWdn5A.jpg,1920,1080,Rock,1080,145,1610,666
egohands-public-1625070647266_png_jpg.rf.MMwd2gnLjc2P3quY1pKU.jpg,640,480,Rock,430,163,599,322
egohands-public-1622748413171_png_jpg.rf.MNj0qdJ3ZyIYBLROqmJj.jpg,640,480,Paper,312,220,559,321




youtube-132_jpg.rf.LIdUfUWB3p5mR2QuQ7SA.jpg,1920,1080,Paper,83,388,810,571
youtube-132_jpg.rf.LIdUfUWB3p5mR2QuQ7SA.jpg,1920,1080,Scissors,910,222,1640,516

IMG_7077_MOV-180_jpg.rf.LMHs2DPcGLq7rj6ktimo.jpg,1280,720,Rock,213,317,367,478
IMG_7077_MOV-180_jpg.rf.LMHs2DPcGLq7rj6ktimo.jpg,1280,720,Rock,650,370,802,534

egohands-public-1624465888641_png_jpg.rf.M6uFiN5swUpY70W3lpgX.jpg,640,480,Scissors,56,137,373,336
zoom_tests_RockPaperScissors-mohamed_mp4-154_jpg.rf.LXVfe3OTukwQZGRxPTwP.jpg,1280,720,Paper,203,197,807,709

zoom_tests_RockPaperScissors-mohamed_mp4-159_jpg.rf.LuJ0ocyehlXUxUFTa8Fx.jpg,1280,720,Paper,245,162,672,704
Photo on 2-16-22 at 10-19 AM -12_jpg.rf.SO2hgkFRsCF0Qv0ChnlO.jpg,2542,1694,Rock,1735,257,2107,625
egohands-public-1626201626932_png_jpg.rf.SWI9WQk584UvA3DtGat2.jpg,640,480,Scissors,4,165,304,367
egohands-public-1622127406306_png_jpg.rf.SXFwupgoef3KzkyX5hmG.jpg,640,480,Rock,201,206,343,360




IMG_7079_MOV-47_jpg.rf.NuoAzBwM1n2rgVwjXgXa.jpg,720,1280,Paper,8,246,674,899
IMG_7043_MOV-129_jpg.rf.SMQdXcwhbDq0oUfxzOlU.jpg,1080,1920,Paper,393,1110,1080,1920


youtube-30_jpg.rf.Nw4icHlwslC92GYSUDVW.jpg,1920,1080,Paper,245,403,1297,661
egohands-public-1620849842064_png_jpg.rf.SNT6HaVwtzItUopn9tcS.jpg,640,480,Paper,379,158,604,451


egohands-public-1624576211557_png_jpg.rf.T6veZpVMPRF5apPkgQSJ.jpg,640,480,Scissors,64,199,308,344
egohands-public-1625151620837_png_jpg.rf.NS5IDsLLwfr6U51wJmZ6.jpg,640,480,Rock,451,172,617,321
zoom_tests_RockPaperScissors-mohamed_mp4-84_jpg.rf.TUzKirT38OiAcn4Wk6DR.jpg,1280,720,Rock,422,93,662,415

0183_png.rf.AjkPwCGQ8VJ1aPspL5XD.png,1280,720,Scissors,532,460,736,576
0183_png.rf.AjkPwCGQ8VJ1aPspL5XD.png,1280,720,Rock,812,365,913,478



zoom_tests_RockPaperScissors-mohamed_mp4-52_jpg.rf.C43AlDgYZ7vHmUnBK4TV.jpg,1280,720,Rock,140,230,567,720
IMG_7079_MOV-42_jpg.rf.C82PiOt4TIyYDhkslSiq.jpg,720,1280,Paper,0,492,563,1280
IMG_7043_MOV-12_jpg.rf.CFS2kAhDRBRSuU9s6OtL.jpg,1080,1920,Scissors,387,890,1080,1920
egohands-public-1624576227346_png_jpg.rf.CFaJHC9ecQL0msI5SyHQ.jpg,640,480,Scissors,106,311,333,445
zoom_tests_RockPaperScissors-mohamed_mp4-70_jpg.rf.CIl3nG6EWwJNcWJcAV7s.jpg,1280,720,Rock,620,0,908,345


egohands-public-1620849819419_png_jpg.rf.CiWKHkL3q4UZt6oNaB0l.jpg,640,480,Rock,368,221,568,384

youtube-90_jpg.rf.CPlxiheNd79w4LNTURGU.jpg,1920,1080,Rock,220,250,655,581
youtube-90_jpg.rf.CPlxiheNd79w4LNTURGU.jpg,1920,1080,Scissors,935,201,1664,496
egohands-public-1620850569584_png_jpg.rf.BIbri4oVLzkFAXCxLh68.jpg,640,480,Rock,290,286,426,373
Screen Recording 2023-03-11 at 9_48_18 PM_mov-50_jpg.rf.BRnHdcmfzZBSRbdRbMaY.jpg,990,554,Rock,379,277,454,397
Screen Recording 2023-03-11 at 9_48_18 PM_mov-50_jpg.rf.BRnHdcmfzZBSRbdRbMaY.jpg,990,554,Rock,608,208,682,294

egohands-public-1621214705872_png_jpg.rf.BuDqhjRtICQZk97E5yxb.jpg,640,480,Scissors,330,188,494,387

egohands-public-1620849870898_png_jpg.rf.DZSJDHTI40NUeFzHGVFc.jpg,640,480,Paper,62,78,329,346
egohands-public-1624035523072_png_jpg.rf.DaX3GRSamCzpLL8FMnlX.jpg,640,480,Rock,69,124,304,365

Screen Recording 2023-03-11 at 9_48_18 PM_mov-11_jpg.rf.DieJIxgLxH5K4eboaVeY.jpg,990,554,Scissors,343,279,549,427

youtube-120_jpg.rf.DixSlAQqyiBtcGunmhro.jpg,1920,1080,Scissors,218,235,880,677
youtube-120_jpg.rf.DixSlAQqyiBtcGunmhro.jpg,1920,1080,Paper,947,95,1590,653
egohands-public-1624377533080_png_jpg.rf.DqWYtE9tomISfxn80mS2.jpg,640,480,Rock,87,190,264,332






zoom_tests_RockPaperScissors-mohamed_mp4-189_jpg.rf.FHhGETdri7eKlkQncbvL.jpg,1280,720,Scissors,238,0,637,503
zoom_tests_RockPaperScissors-mohamed_mp4-69_jpg.rf.FSUTObgmZ6L9gxTDUdIE.jpg,1280,720,Rock,975,0,1231,288
egohands-public-1626201626932_png_jpg.rf.FTuDGwuvXFKVN6soC6xp.jpg,416,416,Scissors,12,156,180,298
0160_png.rf.FURUI2ioxpIft6hqaV1c.png,1280,720,Paper,558,470,768,605
0160_png.rf.FURUI2ioxpIft6hqaV1c.png,1280,720,Scissors,812,537,973,652


Screen Shot 2022-02-16 at 11-18-18 AM (2)_png.rf.A1Ix6W1OFsae80wJR1Rt.png,3840,2160,Paper,1006,1322,1565,2144
0048_png.rf.EdcrOt1VXuULFxRDo9hJ.png,1280,720,Scissors,767,378,915,502
0048_png.rf.EdcrOt1VXuULFxRDo9hJ.png,1280,720,Scissors,495,437,700,549


egohands-public-1623873266913_png_jpg.rf.EYpKv4XFCKyXoPKS9Wgz.jpg,640,480,Rock,56,60,295,375
egohands-public-1626966070072_png_jpg.rf.EnWGGnpELGsX9ySQg0VY.jpg,640,480,Rock,413,73,599,256

IMG_7043_MOV-200_jpg.rf.Ks2xc5oMdWd9VW3YksUD.jpg,1080,1920,Scissors,520,765,1080,1296


IMG_5636_MOV-25_jpg.rf.KxOIYbz9BCmdUXO3LttO.jpg,1080,1920,Rock,160,1070,397,1396





egohands-public-1622127386865_png_jpg.rf.LkhTr9xbKacbv73IOHmA.jpg,416,416,Rock,66,130,170,246
egohands-public-1625070648227_png_jpg.rf.GN6IveX19sgAEWhPWbJ8.jpg,640,480,Rock,84,190,245,384

egohands-public-1625756315247_png_jpg.rf.GUpNhBTMglxyf8YKoKGd.jpg,640,480,Scissors,9,144,337,351

egohands-public-1620914959610_png_jpg.rf.Md12lShu66EIVdAaniSV.jpg,640,480,Rock,109,196,242,295

zoom_tests_RockPaperScissors-mohamed_mp4-111_jpg.rf.134lljYI1LAwGGsC9REB.jpg,1280,720,Paper,0,268,505,720
egohands-public-1624563395284_png_jpg.rf.01lB5LMAKOdGsZHKoVqO.jpg,640,480,Scissors,438,208,633,360
youtube-133_jpg.rf.033WtUs5TvLYtGgzYNXd.jpg,1920,1080,Scissors,917,227,1647,522
youtube-133_jpg.rf.033WtUs5TvLYtGgzYNXd.jpg,1920,1080,Paper,93,398,802,571
egohands-public-1626442366518_png_jpg.rf.00Cr6K8aZ6ykHL2VpX6f.jpg,640,480,Scissors,0,123,256,318
IMG_7043_MOV-173_jpg.rf.0ehrUfFfMHWAUQQKzuL2.jpg,1080,1920,Rock,370,1060,1061,1900
IMG_5636_MOV-38_jpg.rf.Z0sigUVuwlvnqE0M4w3n.jpg,1080,1920,Scissors,663,723,1041,1193
zoom_tests_RockPaperScissors-mohamed_mp4-133_jpg.rf.1FcQcw0Oh35mklpnFmjs.jpg,1280,720,Paper,125,205,496,720
egohands-public-1622746681996_png_jpg.rf.12sHynZAWVwE7nNRKM4a.jpg,416,416,Paper,82,206,214,374
egohands-public-1624546398474_png_jpg.rf.0d0TXbR2uwPqB94XMLim.jpg,640,480,Scissors,340,226,631,417
zoom_tests_RockPaperScissors-mohamed_mp4-138_jpg.rf.0spKR5o5VzQid4TAnw6v.jpg,1280,720,Paper,533,138,890,720
IMG_5567_mp4-7_jpg.rf.XNkno6chUwzBGPRSx9qv.jpg,720,1280,Scissors,262,872,510,1280


IMG_7043_MOV-70_jpg.rf.1M8NxU9rj0wWhe2nfKIz.jpg,1080,1920,Rock,440,823,1032,1586

youtube-114_jpg.rf.1PHYXzQnOaW3WkIpp6pM.jpg,1920,1080,Paper,94,354,808,606
youtube-114_jpg.rf.1PHYXzQnOaW3WkIpp6pM.jpg,1920,1080,Scissors,940,213,1656,542
Screen Shot 2022-02-08 at 1-01-10 PM_png.rf.XNorRhwuWvu8FsK1UwDw.png,2946,1589,Paper,418,220,879,1069

youtube-88_jpg.rf.1KKctskMnP6Rx64k0TtH.jpg,1920,1080,Rock,273,0,675,357
youtube-88_jpg.rf.1KKctskMnP6Rx64k0TtH.jpg,1920,1080,Scissors,1010,0,1567,300

IMG_7043_MOV-74_jpg.rf.1Kx7Hq2UnjlJDvsQ8wvU.jpg,1080,1920,Rock,347,897,848,1643

IMG_5567_mp4-146_jpg.rf.2DAGcoDRjvdwvuwsa8UR.jpg,720,1280,Scissors,384,648,594,862
youtube-63_jpg.rf.zicFffXCthKqFenZUFHZ.jpg,1920,1080,Rock,1080,133,1630,677

Photo on 2-16-22 at 10-20 AM -8_jpg.rf.1cK0cfVZU3Qb22Qsu1ev.jpg,2542,1694,Scissors,255,317,712,931

egohands-public-1624563395284_png_jpg.rf.1pdmpCklPXjakz3qaZha.jpg,416,416,Scissors,289,176,416,319

youtube-128_jpg.rf.g7gCBlLDLhrzjX06aBT3.jpg,1920,1080,Scissors,955,420,1563,727
IMG_7079_MOV-9_jpg.rf.gCI5uvdzCO7rdGEDEoBa.jpg,720,1280,Rock,60,504,418,990
egohands-public-1626355944918_png_jpg.rf.zjCSnK6H0v4ypJSXXanV.jpg,640,480,Rock,193,309,307,423

egohands-public-1621214701582_png_jpg.rf.1mYliyntaQMMb3mGGITq.jpg,640,480,Scissors,44,316,257,462
egohands-public-1620850472747_png_jpg.rf.zsuH0OHRfNy01KwEklHf.jpg,640,480,Scissors,125,206,332,375
IMG_5636_MOV-74_jpg.rf.fhLMhpNXmUiRCYlpiG97.jpg,1080,1920,Paper,67,793,402,1249
IMG_7043_MOV-194_jpg.rf.fmnpKCRWvgPpYqvgIG6p.jpg,1080,1920,Scissors,347,1003,1080,1920
youtube-126_jpg.rf.1o0t7yhOflol7bxudGVg.jpg,1920,1080,Scissors,948,400,1550,733
